date,user,tweet,rt,fav,followers,verified,label
2022-03-28 07:45:21+00:00,borsacibaba,#ARCLK – Arçelik bugün pay başına brüt 2.22 TL temettü ödeyecek. Düzeltilmiş pay fiyatı 55.58 TL. Temettü verimi %3.84,2,37,143416,False,
2022-03-28 07:44:41+00:00,ForeksTurkey,"Garanti BBVA Yatırım, Ford Otosan hedef fiyatını 441 TL'ye revize ederken, ""endeks üstü getiri"" tavsiyesini korudu #FROTO",5,127,411887,False,
2022-03-28 07:25:42+00:00,Sacro_Trade,"#asels 

Bu hafta iyi olacak.
24.10 rakamı kırılım icin takip edilmeli.",8,392,115687,False,
2022-03-27 21:00:57+00:00,arifcoskun05,"1⃣ Endeks tarafında 31 Mart vadeyi kapatıyoruz burada bu 3-4 günde pozisyon değişimleri olabilir.Şahsi fikrim geçen ay daha zayıf bir görüntü sergileyen havacılık sektörüne belki Nisanda gelebilirler.
#tavhl #pgsus #thyao  tav ve pegasusdaki gaplerin kapanabileceğini düşünüyorum",10,554,204322,False,
2022-03-27 16:34:45+00:00,temettuhisse,"Bu hafta temettü takvimi:
Pazartesi:
#ARCLK - 1.9978₺ (%3.46)
#ISYAT - 0.2500₺ (%6.76)
#NUHCM - 1.9350₺ (%4.02)
#OTKAR - 18.7500₺ (%4.15)
#TTRAK - 20.2365₺ (%7.47)
Salı:
#BRISA - 1.8251₺ (%5.75)
#ISCTR - 0.2694₺ (%3.14)
Çarşamba:
#AKBNK - 0.2097₺ (%2.83)",36,716,156943,False,
2022-03-26 07:59:56+00:00,ASIM_YALCINKAYA,"#INDES 8,7&gt;30,4
#GOZDE 9,02&gt;29,3
#SAHOL 17,15&gt;48,1
#DOHOL 3,23&gt;8,5
#VESTL 25,06&gt;65
#GSDHO 3,42&gt;8,6
#ESEN 30,22&gt;73
#TRGYO 6,06&gt;15
#ARDYZ 5,22&gt;10
#PETKM 8,68&gt;16
#EREGL 33,2&gt;59
#THYAO 28,16&gt;49
#EKGYO 2,28&gt;4
FKO DD FAVÖK son verilere göre
en UCUZ #BIST 100 #hisse'leri
YTD Kendime not",83,601,138764,False,
2022-03-25 20:53:13+00:00,traderAkin,"Bu arada ben başkalarının dediği gibi trader değil oyuncuyum.  Bende bir tek lot #garan yok. trade edip günü kurtaranlardan hayali 10m tl olanlardan değilim. Bunu farkındalık olsun diye yazdım. Arkadaşlar özetle, borsa göstere göstere #bist 3500 olcak. Yaz kenara.",16,359,118958,False,
2022-03-25 20:47:58+00:00,traderAkin,Ben ne olursam olayım müteahhit mi? 400btl mal ettiğim dairem mi var? 2 ye sattım değilmi. Direk kendinimi #garan veya boş bedava borsaya endekslerdim. Yani şuan itibariyle. Borsa’da hisse seçer tüm varlığımı ona endekslerdim. Daha detayını anlatıcam size.,8,229,118958,False,
2022-03-25 20:13:53+00:00,traderAkin,Ben bunu istemiyorum. Benim bu tarz twitlerim meşhurdur. Herkesi bırak tüm piyasa bilir #krdmd 3 tl iken kafanza demirle vurcam dediğimi bilir bugün 16tl gördü. Şişeler dediğimi herkes bilir.(ben inşaat yapıyorum taşeronla anlaştığım cam işinin 6x olduğunu görünce yazdım) #sise,9,220,118958,False,
2022-03-25 20:00:15+00:00,traderAkin,"1-Ara ara twit bilgiselleri ile piyasaya birazda olsa gerek yön tayini gerek mevcudu anlatıyorum. Bizim yaptığımız yorumları yapabilecek çok az sayıda hesap veya kişi var. Çünkü biz #garan daki kademeden #thyao daki takastan. En basit x,y,z…",10,203,118958,False,
2022-03-25 12:08:52+00:00,ForeksTurkey,"İntegral Yatırım, Migros'u model portföyünden çıkartırken, TAV'ı 52,10 TL hedef fiyat ile model portföyüne ekledi #MGROS #TAVHL",1,38,411887,False,
2022-03-25 04:45:00+00:00,ASIM_YALCINKAYA,"#GSDHO 3,43 #KRDMD 15,37
#KONKA 13,77 #GSDDE 3,99
#ENKAI 15,46 #GENTS 3,53
#AKCNS 18,83 #AKSA 40,16
#EGSER 22,22 #TIRE 10,43
#ECILC 9,49 #SARKY 19,88
#ALKA 29 #KARTN 57,25
#OYAKC 10,40
Mazeretsiz #CUMA kılmamak büyük kayıptır.
Kendime nottur, YTD.
Hayırlı cumalar, bol kazançlar📈",8,155,138764,False,
2022-03-24 19:25:01+00:00,crypt_engineer,"📢 Honduras yakın sürede #Bitcoin i yasal para birimi olarak kabul etmeyeceğini açıkladı ve bunun yerine merkez bankası bir CBDC çıkarmaya çalıştığını söyledi.

#SHIB #Holochain #Coinbase #sasa #FLOKI #Avalanche #Metaverse #kriptopara #dogecoin #SAND #MANA #ETH",54,469,142498,False,
2022-03-24 19:02:22+00:00,SelimKMD,"Borsa'da #Bist30 tarafında ikili tepe satıcılı bölgeye gitmeyen hisselere bakalım..

*SISE , PETKIM , EKGYO,GUBRF,VESTEL

*Diğerlerinin çoğu bulaştı. Bu hafta da kalanların bir kısmı ulaştı.

*İkili Tepeyi aşanlar:

*Kardemir, Ereğli,Kozaa, (Kozal aştı tepeye geri geldi)",12,381,108729,False,
2022-03-24 14:27:28+00:00,borsacibaba,#sasa ne oldu öyle,1,105,143416,False,
2022-03-24 14:04:18+00:00,arifcoskun05,#sasa 53432423 fk 32432423 pddd pahalıydı daha da pahalı oldu iyi mi :),6,583,204322,False,
2022-03-24 12:57:06+00:00,PHOENIX07_,"#SASA 10 tl civarı yazdığımızda 1 tl den geldi X10 yaptı demişlerdi!
Sonrasında ne oldu X5 daha yaptı :))) Bir insanda vizyon olur, araştırır takas teknik temel ve beklentisine bakılır. 
Kenardan ahkam kesmek kadar ucuz bir şey yoktur.

ytd.",5,546,120449,False,
2022-03-24 08:33:55+00:00,zeynepxaktas,"23.03.2022 tarihinde geri alım yapan şirketler
#SAHOL 1,280,000 adet geri alım yaptı
#AYDEM 500,000 adet geri alım yaptı
#ULUUN 182,386 adet geri alım yaptı
#GEDIK 50,000 adet geri alım yaptı
#HDFGS 409,625 adet geri alım yaptı",17,369,182625,False,
2022-03-24 07:51:35+00:00,borsacibaba,#sasa pahalı diyenler bugün de %3 oldu,0,113,143416,False,
2022-03-24 07:44:35+00:00,arifcoskun05,"Yıl başında #hekts yazıyorum bu fk ile mi hekts diyorlar, #sasa diyorsun burdan sasa mı olur diyorlar, yani onlarca şey yazılıyor takılı kalmayın #tuprs var #kchol var isteyene hisse çok.
Simit 50 kr dan  3,5 lira olmuş yine de alıyoruz
hisseler 2 katına gelmiş çok görmeyin",20,1001,204322,False,
2022-03-24 07:13:15+00:00,ForeksTurkey,"Yapı Kredi Yatırım, Turkcell için 22,20 TL hedef fiyatını ve ""tut"" tavsiyesini korudu 
#TCELL",1,30,411887,False,
2022-03-24 06:00:12+00:00,arifcoskun05,"#TUPRS 300 #THYAO 40 #KCHOL 60 #SAHOL 25 #KOZA 40 #GARAN 18 #ASELS 40 #TOASO 100 #SISE 22 #PGSUS 125 #VESBE 12 #SASA 75 
Kapı açılır, sen yeter ki vurmayı bil.
Ne Zaman dersen bilemem ama,
Gitmez  diye umutsuz olma,
Yeter ki sen hisse de  durmayı bil.",134,1730,204322,False,
2022-03-24 05:06:02+00:00,zeynepxaktas,"Garanti Bankası açığa satışta ve hacimde ilk sıraya yerleşti. Bugün #GARAN hissesini temettü ve fiyat hareketlerinin seyri açısından inceleyen bir çalışma yükleyeceğim youtube'a.
#GARANTI #GARAN",5,553,182625,False,
2022-03-23 18:31:31+00:00,ASIM_YALCINKAYA,"TradingView, investing, Turkishbulls taraması
Perşembe için GÜÇLÜ AL veren #BIST hisseleri
#PNSUT 22,54 #PETUN 24,26
#TTKOM 9,96 #EMKEL 2,81
#YGGYO 22,7 #AKSA 39,5
#EGSER 21,94 #ARMDA 65,4
#ECILC 9,45 #SARKY 19,18
#ACSEL 26,94 #KAREL 12,5
#AYGAZ 27,34 #KTSKR 33,28
Kendime not YTD",6,68,138764,False,
2022-03-23 17:32:41+00:00,zeynepxaktas,Açığa satışta ve hacimde Garanti İlk sırada. Hareket bankalara kayıyor olabilir mi? Ne diyorsunuz? #GARAN,9,594,182625,False,
2022-03-23 12:27:20+00:00,ForeksTurkey,"HSBC, jeopolitik risk priminden etkilendiğini değerlendirdiği CE3, Yunanistan, Türkiye ve Mısır piyasalar için hazırladığı en iyi yatırım fikirlerle listesinde 3 Türk şirketine yer verdi. HSBC'nin en iyi yatırım fikirleri listesinde Türkiye'den #SISE, #YKBNK ve #TAVHL yer aldı",6,70,411887,False,
2022-03-23 06:31:37+00:00,ForeksTurkey,"İş Yatırım, 
#EREGL için hedef fiyatını 29,80 TL'den 38,70 TL'ye yükseltti, tavsiye ""tut"" 
#KRDMD için hedef fiyatını 16,04 TL'den 22,61 TL'ye yükseltti, tavsiye ""al""",15,230,411887,False,
2022-03-23 06:20:14+00:00,arifcoskun05,"Günaydın bir çok hisse 17 aralıkta ki düşüşteki zirvesini geçti darısı geçemeyenlerin başına (bist30da)
Havacılık baskıda kaldı belki öbür vade geçişler olurmu göreceğiz #tavhl #pgsus gapler kaldı
Bugün Nato zirvesi Biden-CBaşkanı görüşmesi var",1,371,204322,False,
2022-03-22 18:56:25+00:00,ASIM_YALCINKAYA,"TradingView, investing Turkishbulls taraması
Çarşamba için GÜÇLÜ AL veren #BIST hisseleri
#NATEN 51,15 #CEMTS 19,38
#OZGYO 2,13 #KORDS 34,78
#VESBE 7,78 #ENJSA 15,23
#ARCLK 58,9 #YKSLN 6,51
#TUPRS 206,6 #ANGEN 27,62
#EGSER 21,08 #ECILC 8,92
#ALKA 26,5 #SARKY 18,81
Kendime not YTD",6,77,138764,False,
2022-03-22 15:21:18+00:00,PHOENIX07_,"Cümleten hayırlı akşamlar 
#Emkel #Konka #Hekts  tavan kapatmış. Diğer prim yapan hisseleri de siz hesaplayın :)))
👍👍👍",5,352,120448,False,
2022-03-22 10:35:24+00:00,omerhankrm,"Son günlerde #EREGL ve #SASA özelinde fanatik paylaşımlar; Ucuzluk, Pahalılık, Karlılık, Temettü kavramları üzerinden yoğun bir tartışma söz konusu. Bir konuda hem fikir olalım; ikisi de müthiş şirketler ve ülkemizin gurur kaynakları. Yine de bazı noktalara değinmek istiyorum;",54,1008,145128,False,
2022-03-22 10:10:46+00:00,arifcoskun05,"Seneye #eregl temettü açıkladığında gelecek ÇIKMIŞ SORULARI şimdiden paylaşıyorum çalışın ösym gibi hep aynı yerden sorular.
Hocam yarın alsak temettüye katılabiliyor muyuz, Bizde faydalanabiliyor muyuz?
Hocam diyelim ki yarın almasam beklesem temettüden bir gün önce olsam olurmu",4,376,204321,False,
2022-03-22 10:08:28+00:00,arifcoskun05,"Türkiye bugün yine #temettü yatırımclığını öğrendi  ve yarın ne yazık ki geri unutacak o hacimsiz spekülatif telegram hisselerine dönecek,seneye #eregl temettü açıklayana kadar konu kapanmıştır.",14,907,204321,False,
2022-03-22 09:33:18+00:00,omerhankrm,"#EREGL ve #TOASO’nun bugünkü tepkisi temettü verimliliği yüksek olan ya da düzenli temettü ödeyem #TTRAK #EGSER #DOAS #AKSA #ANHYT #ISYAT #ALKA gibi şirketleri de hareketlendirdi. 

Temettü konusu tartışıla dursun, cazibesini korumaya devam ediyor.",18,889,145128,False,
2022-03-22 06:52:53+00:00,omerhankrm,"Bu hafta ve haftaya yapılacak olan temettü ödemelerinin toplam tutarı 12mia TL civarlarında. Bu tutarın büyük bir kısmı #EREGL tarafından ödenecek, ve tekrar piyasaya girecek. Düşüşleri alım fırsatı olarak görmenizde fayda var. 

Keyifli ve huzurlu bir gün diliyorum,
Sevgiler,",10,759,145128,False,
2022-03-22 06:13:14+00:00,arifcoskun05,"Hatırlatma :📢Bugün endeks eksi açacak belki bilmeyenler olabilir hatırlatayım temettüler var 
Yaklaşık açılışlar 
#EREGL.E Teorik Fiyat: 31,83 TL 
#FMIZP.E  Teorik Fiyat: 111,235 TL 
#ISDMR.E  Teorik Fiyat: 26,2 TL 
#TOASO.E Teorik Fiyat: 74,05 TL  gibi fiyatlarla açacak",14,557,204321,False,
2022-03-21 17:57:42+00:00,ASIM_YALCINKAYA,"TradingView, investing, Turkishbulls taraması
Salı için GÜÇLÜ AL veren #BIST hisseleri
#SAHOL 17,43 #EKGYO 2,34
#CIMSA 35,00 #SISE 14,10
#OZGYO 2,09 #KORDS 34,70
#VESBE 7,55 #ENJSA 14,50
#ANHYT 14,88 #IPEKE 16,23
#YKSLN 6,34 #TIRE 9,81
#ISYAT 3,44 #ACSEL 26,00
Kendime nottur, YTD",7,146,138764,False,
2022-03-21 16:31:18+00:00,temettuhisse,"#FROTO temettü miktar ve tarihini kesinleştirdi:
- 24 Mart, pay başı 11.7TL, son fiyata göre %3.97",21,613,156943,False,
2022-03-21 15:22:10+00:00,PHOENIX07_,"#Oyakc #Ekgyo #Asuzu #Tuprs #Asels #Konka #Clebi #Hekts #Sise güzel marjlar vermiş!
Orta vade güzel marjlar verdi/verecekler de
Kalın sağlıcakla 👋👋👋",14,461,120448,False,
2022-03-21 13:25:58+00:00,ForeksTurkey,"Bizim Menkul, Tofaş hedef fiyatını 54,99 TL’den 117,09 TL’ye yükseltti, tavsiye ""endeks üzerinde getiri"" #TOASO",2,41,411888,False,
2022-03-21 07:02:42+00:00,zeynepxaktas,"18.03.2022 tarihinde geri alım yapan şirketler
#KRVGD 15,226 adet geri alım yaptı
#SAHOL 400,000 adet geri alım yaptı",4,351,182625,False,
2022-03-21 05:36:12+00:00,ForeksTurkey,"HSBC, Halkbank için hedef fiyatını 3,7 TL'den 4,75 TL'ye, tavsiyesini ""Azalt""tan ""Tut""a yükseltti #HALKB",2,55,411888,False,
2022-03-20 23:41:58+00:00,zeynepxaktas,"Son 3 gün yükselişi ile dikkat çeken hisseler
Kod Yükselen&gt;&gt;&gt;Gün Sayısı
#KOZAA&gt;&gt;&gt;4
#EREGL&gt;&gt;&gt;3
#KCHOL&gt;&gt;&gt;3
#PETKM&gt;&gt;&gt;3
#KOZAL&gt;&gt;&gt;3
#TCELL&gt;&gt;&gt;3
#SAHOL&gt;&gt;&gt;3
#SASA&gt;&gt;&gt;3
#BIMAS&gt;&gt;&gt;3",9,403,182625,False,
2022-03-20 23:31:13+00:00,zeynepxaktas,"Son 100 günde yeni zirve yapan hisseler - BIST30
#EREGL 36.16
#KOZAA 25.62
#SAHOL 17.02",7,463,182625,False,
2022-03-20 16:50:59+00:00,temettuhisse,"Bu hafta temettü takvimi:
Salı:
#EREGL - 4.0050₺ (%11.08)
#FMIZP - 4.0183₺ (%3.59)
#ISDMR - 2.7000₺ (%9.23)
#TOASO - 5.7600₺ (%7.17)
Perşembe:
#FROTO - 11.7000₺ (%3.86)
#KORDS - 0.7402₺ (%2.28)
#TATGD - 0.3015₺ (%2.73)
Cuma:
#ANHYT - 0.9209₺ (%6.77)",53,839,156943,False,
2022-03-19 10:27:56+00:00,ASIM_YALCINKAYA,"#INDES 8,32&gt;29,3
#GOZDE 8,82&gt;27,3
#SAHOL 17,02&gt;47
#VESTL 25,18&gt;64
#TRGYO 5,59&gt;14
#ESEN 29,74&gt;71
#DOHOL 3,51&gt;8,1
#ARDYZ 5,12&gt;10
#PETKM 8,66&gt;15
#SELEC 10,59&gt;19
#THYAO 27,72&gt;48
#CEMAS 1,12&gt;2
#EKGYO 2,24&gt;3,8
FKO DD FAVÖK son verilere göre
en UCUZ #BIST 100 #hisse'leri
YTD Kendime not",72,549,138764,False,
2022-03-18 15:24:28+00:00,PHOENIX07_,"Bu hafta takip listesinden #Kozal #Oyakc #Asuzu #Karsn #Hekts #Petkm #Halkb #Tcell güzel prim verdi. Volatilite olsa da bu hisseler ile diğerlerinde yeni başlangıçlar için normal hareketler. Grafikler orta vadelik paylaşımını yaptığım hisseler. 
ytd.",27,611,120449,False,
2022-03-18 15:14:14+00:00,Sacro_Trade,"#angen ile #petkm mükemmel haftalık kapanışlar yaptı
#ayen bu hafta %45 yaptı oda tarihinin en yüksek kapanılını yaptı
Ayen in verdiği performansın aynısını #angen ve #petkm verecek ve daha sağlam şekilde verecek
#endeks ile işimiz yok önemli olan tahta
Herkese iyi hafta sonları.",25,734,115686,False,
2022-03-18 14:48:03+00:00,ForeksTurkey,"Ahlatcı Yatırım, Vestel için hedef fiyatını 36,60 TL olarak belirledi #VESTL",3,61,411888,False,
2022-03-18 11:06:21+00:00,Sacro_Trade,"Haftaya bankacılık #endeks i başlayabilir.
Güzel dönüş emareleri var.

#xbank #banka 
#halkb #vakbn #akbnk #isctr #ykbnk #garan #skbnk",6,274,115686,False,
2022-03-18 09:38:09+00:00,ASIM_YALCINKAYA,"FKO, DD, FAVÖK son verilere göre 
en ucuz #BIST 100 #XU100 #hisse'leri
#INDES 8,4&gt;29,4
#GOZDE 8,85&gt;25,8
#SAHOL 17&gt;47
#VESTL 25,24&gt;61
#DOHOL 3,6&gt;8,3
en ucuz #BIST TUM #XUTUM hisseleri
#OZKGY 7,47&gt;27,9
#INDES 8,4&gt;29,4
#GLRYH 2,53&gt;7,4
#GOZDE 8,85&gt;25,8
#SAHOL 17&gt;47,7
YTD, KENDİME NOT",11,61,138764,False,
2022-03-18 09:04:13+00:00,arifcoskun05,"Buradan sonra ne olabilir Bugün Cuma Marjin saati sonrası kar al olabilir tabi bu primli hisseler için geçerli.
İkincisi Salı günü #eregl temettüsü var o gün hem #eregl hem endeks aşağıdan açacak,Oradan bir nakit çıkışı olursa diğer hisselere gelir mi göreceğiz birlikte",7,476,204321,False,
2022-03-18 07:30:38+00:00,Sacro_Trade,"#petkm 8,50 yi alırsa saatlik macd tam sona gelecek.

8,54 ü de alırsa net kırılım olur.",8,376,115686,False,
2022-03-18 07:17:16+00:00,ForeksTurkey,"Ünlü &amp; Co, Tüpraş'ı 234,00 TL hedef fiyat ile model portföyüne dahil etti #TUPRS",1,42,411888,False,
2022-03-18 07:14:26+00:00,ForeksTurkey,"Ziraat Yatırım, Turkcell'i hisse öneri portföyünden çıkarırken, Arçelik'i 75,70 TL hedef fiyat ile portföyüne ekledi #TCELL #ARCLK",0,50,411888,False,
2022-03-18 04:45:00+00:00,ASIM_YALCINKAYA,"#GLRYH 2,54 #GSDHO 3,22
#EKGYO 2,25 #PETKM 8,46
#IEYHO 0,82 #ISMEN 18,50
#TCELL 21,90 #ORGE 6,77
#VESBE 7,29 #SNGYO 6,50
#AKSGY 1,78 #POLHO 2,78
#KOZAL 139,30 #AKSA 36,24
#FORMT 1,13
Mazeretsiz #CUMA kılmamak büyük kayıptır.
Kendime nottur, YTD.
Hayırlı cumalar, bol kazançlar📈",13,153,138764,False,
2022-03-17 20:46:59+00:00,zeynepxaktas,"Borsanın yüksek metalik seyri için ne düşünüyorsunuz.
#EREGL tek başına endeksteki hareketin %11,03'ünü gerçekleştiriyor.",24,1205,182625,False,
2022-03-17 19:17:40+00:00,zeynepxaktas,"#THYAO #EKGYO #TAVHL #VESTL #TKFEN
Sizce bu beş hissenin ortak özelliği ne olabilir.
Ben tablosunu hazırlıyorum birazdan yayınlayacağım.",28,1504,182625,False,
2022-03-17 19:01:28+00:00,ASIM_YALCINKAYA,"TradingView, investing, Turkishbulls taraması
Cuma için GÜÇLÜ AL veren #BIST hisseleri
#DOHOL 3,46 #PNSUT 21,84
#ISCTR 8,70 #EREGL 35,76
#SNGYO 6,50 #ARENA 13,75
#TCELL 21,90 #VESBE 7,29
#CCOLA 111,90 #TTRAK 232,1
#AYEN 11,75 #ISGYO 8,78
#AVGYO 3,19 #SILVR 7,36
Kendime nottur YTD",5,48,138764,False,
2022-03-17 07:43:15+00:00,Sacro_Trade,"#petkm

8,51 ve 8,54 ü alırsa sert kopabilir
3,5 #fk da sanayi şirketi kalmadı.

en az fk lı olanlar bile 6 fk da.",8,410,115686,False,
2022-03-17 07:16:11+00:00,borsacibaba,#eregl flamayı yukarı kırdı,1,117,143415,False,
2022-03-17 07:15:21+00:00,ForeksTurkey,"TEB Yatırım, #KOZAL, #TUPRS'ı model portföyüne eklerken, #ENKAI'yi model portföyünden çıkardı, #VESTL'i, #ARCLK yerine portföyüne ekledi",2,49,411888,False,
2022-03-17 05:51:33+00:00,ForeksTurkey,"Gedik Yatırım, Türk Telekom'u model portföyünden çıkarırken, Logo Yazılım'ı 54,22 TL hedef fiyat ile model portföyüne ekledi #TTKOM #LOGO",2,64,411888,False,
2022-03-16 18:35:38+00:00,ASIM_YALCINKAYA,"TradingView, investing, Turkishbulls taraması
Perşembe için GÜÇLÜ AL veren #BIST hisseleri
#SAHOL 16,66 #ALGYO 34,74
#MERCN 11,06 #KCHOL 34,3
#MAVI 71,3 #YKSLN 6,29
#VAKKO 11,47 #ULUFA 2,96
#BOBET 4,87 #AYEN 10,97
#NUHCM 46,8 #ECILC 8,82
#ECZYT 48,08 #FROTO 286,5
Kendime not, YTD",5,52,138764,False,
2022-03-16 08:55:56+00:00,ForeksTurkey,"Ak Yatırım, Tofaş'ı 119,00 TL hedef fiyat ile hisse öneri listesine ekledi #TOASO",3,42,411888,False,
2022-03-16 06:46:59+00:00,ForeksTurkey,"Garanti Yatırım, Ford Otosan'ı 343.00 TL hedef fiyat ile model portföyüne ekledi  #FROTO",7,211,411889,False,
2022-03-15 19:33:45+00:00,traderAkin,Şimdi çok uzatmadan gelelim kendi piyasamıza. Bugün bir arkadaş attı matrikse düşen kötü diyebileceğimiz bir haber. Rusya ile ilgili #thyao +%5 ile tepki verdi. Yani bununda türkçesi verecekleri yer yok para çöp olmuş hacim 40-50 milyar tl zorluyor..++,10,221,118957,False,
2022-03-15 18:35:49+00:00,ASIM_YALCINKAYA,"TradingView, investing, Turkishbulls taraması
Çarşamba için GÜÇLÜ AL veren #BIST hisseleri
#THYAO 27,66 #PETUN 23,4
#ISCTR 8,49 #AYEN 9,98
#BOBET 4,74 #OYAKC 8,56
#ECZYT 47,36 #FROTO 273,2
#GOODY 9,42 #GARAN 11,87
#TIRE 9,70 #ASUZU 56,8
#MIPAZ 6,04 #AYGAZ 26,32
Kendime nottur YTD",7,43,138764,False,
2022-03-15 13:12:41+00:00,Sacro_Trade,"#asels artık tamam bence
24.26 anlık fiyatı.",2,290,115686,False,
2022-03-15 12:47:05+00:00,borsacibaba,#thyao uçtu,1,80,143415,False,
2022-03-15 11:26:31+00:00,zeynepxaktas,"Hacimde 
#EREGL #KRDMD #THYAO Hisselerine şimdi de #FROTO eklendi
Demir çelik, hava yolu, otomotiv",15,619,182625,False,
2022-03-15 06:13:51+00:00,ForeksTurkey,"Ak Yatırım, Tofaş için tavsiyesini hedef fiyatını 119,00 TL olarak belirlerken, hisseyi ""al"" tavsiye ile en çok önerilen hisseler listesine ekledi #TOASO",0,77,411889,False,
2022-03-15 05:51:33+00:00,PHOENIX07_,"Günaydın arkadaşlar 👋👋👋

#Ecilc #Petkm #Sise #Aghol #Oyalc #Hekts #Ekgyo #Garan #Karsn #Asuzu 🌊🌊💹🌊💹🌊💹💹💹

Her şeyin zamanı yaşadığınız o andır,mutlu olmayı ertelemeyin,çünkü canınız istediği zaman ölmeyeceksiniz..",25,693,120449,False,
2022-03-14 20:02:33+00:00,zeynepxaktas,Bugünkü veriler ilginçmiş. En fazla hacim #THYAO en fazla açığa satış #eregli,9,548,182625,False,
2022-03-14 18:58:12+00:00,ASIM_YALCINKAYA,"TradingView, investing, Turkishbulls taraması
Salı için GÜÇLÜ AL veren #BIST hisseleri
#SAHOL 16,55 #ESCOM 6,85
#MOBTL 1,85 #GOODY 9,46
#EREGL 34,40 #KCHOL 33,96
#MERCN 10,93 #ECILC 8,46
#ORGE 6,76 #GARAN 11,86
#ARCLK 57,45 #DOAS 56,9
#ENJSA 14,51 #TTRAK 223,00
Kendime nottur YTD",4,44,138764,False,
2022-03-14 14:43:03+00:00,efekentli__,"Gitmeyen #PETKM 8,45 direncini bulmuş ☺️",14,302,117350,False,
2022-03-14 12:16:10+00:00,omerhankrm,"Sadece Temel Analiz yapan/bilen biri olarak yazıyorum;

Öyle FK’ydı, bilançoydu, hisse başı kardı vs boşverin. Koç Grup şirketlerinden bir portföy yapın, yaslanın arkanıza. Alın size buz gibi yatırım tavsiyesi.

#KCHOL #ARCLK #FROTO #TUPRS 
#OTKAR #TTRAK #TOASO #AYGAZ",126,1927,145129,False,
2022-03-14 11:31:24+00:00,guzemyilmaz,"Şimdi Piyasa Hattı @BloombergHT 
➡️ @fordotosan GM @haydaryenigun ile Romanya yatırımı ve ABD ile batarya  işbirliği üzerine konuşacağız #froto 
➡️@alarko_carrier GM Cem Akan ile son çeyrek bilançosu ve hidrojen ürünleri yatırımlarını ele alacağız.
Sorularınızı bekliyoruz.",1,66,100768,False,
2022-03-14 09:56:30+00:00,TuncayTursucu,"Büyük Şirketlerin en sevdiğim tarafı, her zaman şapkadan tavşan çıkarabilme yetenekleri olmasıdır.  #froto",47,2061,293173,False,
2022-03-14 08:14:34+00:00,borsacibaba,#petkm de fena değil,2,90,143415,False,
2022-03-14 08:13:02+00:00,borsacibaba,#sise iyi gidiyor,2,63,143415,False,
2022-03-14 07:15:28+00:00,ForeksTurkey,"BNP Paribas, Vestel Elektronik için hedef fiyatını 48,7 TL, tavsiyesini ""Al"" olarak sürdürdü #VESTL",5,63,411889,False,
2022-03-14 06:51:30+00:00,ForeksTurkey,"Garanti Yatırım, Kardemir D'yi 19,90 TL hedef fiyat ve ""endeksin üzerinde getiri"" tavsiyesi ile model portföyüne eklerken, Tofaş'ı model portföyünden çıkardı 
#KRDMD",3,47,411889,False,
2022-03-14 06:30:34+00:00,ParaTeorisi,"GÜNAYDIN 

Viop: +%0,60 🟢🟢

#bist30",0,175,104787,False,
2022-03-14 06:20:55+00:00,zeynepxaktas,"11.03.2022 tarihinde geri alım yapan şirketler
#KRVGD 21,610 adet 
#LKMNH 55,858 adet 
#INVEO 21,496 adet 
#ORGE 121,413 adet 
#AYDEM 163,502 adet 
#ULUUN 12,338 adet 
#SAHOL 480,000 adet 
#ARCLK 410,000 adet 
geri alım yaptı.",13,420,182626,False,
2022-03-14 06:06:59+00:00,ForeksTurkey,"Vakıf Yatırım, 
#VESTL hedef fiyatını 31,00 TL'den 36,00 TL'ye yükseltirken, ""tut"" tavsiyesini ""al""a yükseltti
#BIZIM hedef fiyatını 19,50 TL'den 23,00 TL'ye yükseltirken, ""al"" tavsiyesini korudu",3,47,411889,False,
2022-03-14 05:40:27+00:00,ForeksTurkey,"İş Yatırım, BİM için hedef fiyatını 93,50 TL'den 112,00 TL'ye yükseltirken, ""al"" tavsiyesini yineledi #BIMAS",2,59,411889,False,
2022-03-14 05:27:38+00:00,ForeksTurkey,"Deniz Yatırım'ın Vestel Elektronik için hedef fiyatını 34,50 TL, tavsiyesini ""al"" olarak sürdürdü #VESTL",2,68,411889,False,
2022-03-12 10:20:35+00:00,ASIM_YALCINKAYA,"#GOZDE 8,78&gt;44
#TRGYO 6,03&gt;22
#ADESE 0,68&gt;2,4
#THYAO 26,42&gt;94
#ESEN 29,78&gt;104
#SAHOL 15,85&gt;46
#DOHOL 3,19&gt;7,5
#SISE 13,53&gt;31
#VESTL 24,46&gt;56
#ALGYO 33,18&gt;73
#CEMAS 1,09&gt;2,2
#VAKBN 3,36&gt;7
#ECILC 8,37&gt;16
#EKGYO 2,11&gt;3,8
FKO, DD, Özk. göre en ucuz #BIST 100 hisseleri
Kendime not YTD",46,340,138764,False,
2022-03-12 08:23:15+00:00,omerhankrm,Bugün #VESTL #PARSN #SARKY ve #QUAGR bilanço analizlerine bakalım.,7,730,145130,False,
2022-03-11 19:16:38+00:00,borsacibaba,"Ben 20 yıldan fazladır borsada işlem yapıyorum, thyao önceden hep zarar ederdi , ben paylaştığımda derlerdi zarar eden şirketi neden paylaşıyorsun diye.THY hala batmadı.
#Thyao, #tuprs #eregl, #krdmd , #sise gibi şirketlerde zarar zarar değildir.",6,199,143415,False,
